group	x
1	2
2	1
3	4
4	1
5	1
6	2
7	4
8	2
9	3
10	2
11	1
12	2
13	4
14	2
15	4
16	1
17	1
18	2
19	1
20	1
21	3
22	4
23	2
24	2
25	3
26	4
27	1
28	4
29	1
30	3
31	1
32	4
33	4
34	4
35	2
36	1
37	1
38	2
39	2
40	1
41	1
42	3
43	1
44	1
45	2
46	2
47	2
48	1
49	4
50	1
51	3
52	2
53	1
54	1
55	4
56	1
57	1
58	4
59	1
60	1
61	2
62	1
63	1
64	2
65	1
66	2
67	3
68	3
69	4
70	2
71	3
72	4
73	1
74	4
75	1
76	2
77	3
78	3
79	2
80	4
81	1
82	1
83	2
84	2
85	3
86	2
87	2
88	1
89	2
90	2
91	1
92	3
93	2
94	1
95	3
96	2
97	2
98	1
99	4
100	4
101	1
102	3
103	1
104	3
105	2
106	2
107	1
108	3
109	2
110	4
111	1
112	1
113	1
114	1
115	3
116	4
117	4
118	3
119	1
120	2
121	2
122	2
123	1
124	2
125	1
126	1
127	1
128	3
129	1
130	1
131	1
132	1
133	2
134	4
135	1
136	2
137	1
138	2
139	1
140	1
141	1
142	2
143	2
144	2
145	1
146	2
147	1
148	1
149	2
150	1
151	1
152	4
153	4
154	4
155	1
156	2
157	1
158	2
159	1
160	1
161	1
162	4
163	1
164	4
165	1
166	2
167	3
168	3
169	4
170	2
171	4
172	1
173	1
174	2
175	2
176	2
177	1
178	3
179	1
180	1
181	3
182	1
183	1
184	1
185	1
186	1
187	2
188	3
189	2
190	2
191	1
192	2
193	2
194	2
195	2
196	1
197	2
198	4
199	4
200	4
201	1
202	1
203	1
204	2
205	1
206	2
207	1
208	2
209	1
210	4
211	2
212	1
213	1
214	1
215	3
216	1
217	2
218	1
219	1
220	1
221	2
222	1
223	1
224	3
225	1
226	1
227	1
228	3
229	2
230	2
231	2
232	1
233	1
234	1
235	3
236	4
237	2
238	4
239	2
240	4
241	2
242	1
243	1
244	1
245	1
246	1
247	1
248	4
249	1
250	2
251	4
252	1
253	3
254	1
255	1
256	2
257	2
258	2
259	1
260	4
261	1
262	2
263	1
264	2
265	4
266	1
267	1
268	4
269	1
270	1
271	1
272	2
273	3
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	3
282	3
283	4
284	1
285	2
286	1
287	1
288	1
289	1
290	4
291	1
292	1
293	3
294	2
295	1
296	3
297	3
298	4
299	2
300	4
301	2
302	2
303	1
304	4
305	2
306	1
307	3
308	2
309	3
310	1
311	2
312	2
313	1
314	1
315	4
316	4
317	2
318	1
319	3
320	2
321	4
322	1
323	2
324	1
325	4
326	1
327	1
328	2
329	4
330	2
331	3
332	2
333	1
334	2
335	4
336	2
337	4
338	1
339	1
340	2
341	1
342	1
343	3
344	4
345	2
346	2
347	3
348	4
349	1
350	4
351	1
352	3
353	1
354	4
355	4
356	4
357	2
358	1
359	1
360	2
361	2
362	1
363	1
364	3
365	1
366	1
367	2
368	2
369	2
370	1
371	4
372	1
373	3
374	2
375	1
376	1
377	4
378	1
379	1
380	4
381	1
382	1
383	2
384	1
385	1
386	2
387	1
388	2
389	3
390	3
391	4
392	2
393	3
394	4
395	1
396	4
397	1
398	2
399	3
400	3
401	2
402	4
403	1
404	1
405	2
406	2
407	3
408	2
409	2
410	1
411	2
412	2
413	1
414	3
415	2
416	1
417	3
418	2
419	2
420	1
421	4
422	4
423	1
424	3
425	1
426	3
427	2
428	2
429	1
430	3
431	2
432	4
433	1
434	1
435	1
436	1
437	3
438	4
439	4
440	3
441	1
442	2
443	2
444	2
445	1
446	2
447	1
448	1
449	1
450	3
451	1
452	1
453	1
454	1
455	2
456	4
457	1
458	2
459	1
460	2
461	1
462	1
463	1
464	2
465	2
466	2
467	1
468	2
469	1
470	1
471	2
472	1
473	1
474	4
475	4
476	4
477	1
478	2
479	1
480	2
481	1
482	1
483	1
484	4
485	1
486	4
487	1
488	2
489	3
490	3
491	4
492	2
493	4
494	1
495	1
496	2
497	2
498	2
499	1
500	3
501	1
502	1
503	3
504	1
505	1
506	1
507	1
508	1
509	2
510	3
511	2
512	2
513	1
514	2
515	2
516	2
517	2
518	1
519	2
520	4
521	4
522	4
523	1
524	1
525	1
526	2
527	1
528	2
529	1
530	2
531	1
532	4
533	2
534	1
535	1
536	1
537	3
538	1
539	2
540	1
541	1
542	1
543	2
544	1
545	1
546	3
547	1
548	1
549	1
550	3
551	2
552	2
553	2
554	1
555	1
556	1
557	3
558	4
559	2
560	4
561	2
562	4
563	2
564	1
565	1
566	1
567	1
568	1
569	1
570	4
571	1
572	2
573	4
574	1
575	3
576	1
577	1
578	2
579	2
580	2
581	1
582	4
583	1
584	2
585	1
586	2
587	4
588	1
589	1
590	4
591	1
592	1
593	1
594	2
595	3
596	1
597	1
598	1
599	1
600	1
601	1
602	1
603	3
604	3
605	4
606	1
607	2
608	1
609	1
610	1
611	1
612	4
613	1
614	1
615	3
616	2
617	1
618	3
619	3
620	4
621	2
622	4
623	2
624	2
625	1
626	4
627	2
628	1
629	3
630	2
631	3
632	1
633	2
634	2
635	1
636	1
637	4
638	4
639	2
640	1
641	3
642	2
643	4
644	1
645	2
646	1
647	4
648	1
649	1
650	2
651	4
652	2
653	3
654	2
655	1
656	2
657	4
658	2
659	4
660	1
661	1
662	2
663	1
664	1
665	3
666	4
667	2
668	2
669	3
670	4
671	1
672	4
673	1
674	3
675	1
676	4
677	4
678	4
679	2
680	1
681	1
682	2
683	2
684	1
685	1
686	3
687	1
688	1
689	2
690	2
691	2
692	1
693	4
694	1
695	3
696	2
697	1
698	1
699	4
700	1
701	1
702	4
703	1
704	1
705	2
706	1
707	1
708	2
709	1
710	2
711	3
712	3
713	4
714	2
715	3
716	4
717	1
718	4
719	1
720	2
721	3
722	3
723	2
724	4
725	1
726	1
727	2
728	2
729	3
730	2
731	2
732	1
733	2
734	2
735	1
736	3
737	2
738	1
739	3
740	2
741	2
742	1
743	4
744	4
745	1
746	3
747	1
748	3
749	2
750	2
751	1
752	3
753	2
754	4
755	1
756	1
757	1
758	1
759	3
760	4
761	4
762	3
763	1
764	2
765	2
766	2
767	1
768	2
769	1
770	1
771	1
772	3
773	1
774	1
775	1
776	1
777	2
778	4
779	1
780	2
781	1
782	2
783	1
784	1
785	1
786	2
787	2
788	2
789	1
790	2
791	1
792	1
793	2
794	1
795	1
796	4
797	4
798	4
799	1
800	2
801	1
802	2
803	1
804	1
805	1
806	4
807	1
808	4
809	1
810	2
811	3
812	3
813	4
814	2
815	4
816	1
817	1
818	2
819	2
820	2
821	1
822	3
823	1
824	1
825	3
826	1
827	1
828	1
829	1
830	1
831	2
832	3
833	2
834	2
835	1
836	2
837	2
838	2
839	2
840	1
841	2
842	4
843	4
844	4
845	1
846	1
847	1
848	2
849	1
850	2
851	1
852	2
853	1
854	4
855	2
856	1
857	1
858	1
859	3
860	1
861	2
862	1
863	1
864	1
865	2
866	1
867	1
868	3
869	1
870	1
871	1
872	3
873	2
874	2
875	2
876	1
877	1
878	1
879	3
880	4
881	2
882	4
883	2
884	4
885	2
886	1
887	1
888	1
889	1
890	1
891	1
892	4
893	1
894	2
895	4
896	1
897	3
898	1
899	1
900	2
901	2
902	2
903	1
904	4
905	1
906	2
907	1
908	2
909	4
910	1
911	1
912	4
913	1
914	1
915	1
916	2
917	3
918	1
919	1
920	1
921	1
922	1
923	1
924	1
925	3
926	3
927	4
928	1
929	2
930	1
931	1
932	1
933	1
934	4
935	1
936	1
937	3
938	2
939	1
940	3
941	3
942	4
943	2
944	4
945	2
946	2
947	1
948	4
949	2
950	1
951	3
952	2
953	3
954	1
955	2
956	2
957	1
958	1
959	4
960	4
961	2
962	1
963	3
964	2
965	4
966	1
967	2
968	1
969	4
970	1
971	1
972	2
973	4
974	2
975	3
976	2
977	1
978	2
979	4
980	2
981	4
982	1
983	1
984	2
985	1
986	1
987	3
988	4
989	2
990	2
991	3
992	4
993	1
994	4
995	1
996	3
997	1
998	4
999	4
1000	4
1001	2
1002	1
1003	1
1004	2
1005	2
1006	1
1007	1
1008	3
1009	1
1010	1
1011	2
1012	2
1013	2
1014	1
1015	4
1016	1
1017	3
1018	2
1019	1
1020	1
1021	4
1022	1
1023	1
1024	4
1025	1
1026	1
1027	2
1028	1
1029	1
1030	2
1031	1
1032	2
1033	3
1034	3
1035	4
1036	2
1037	3
1038	4
1039	1
1040	4
1041	1
1042	2
1043	3
1044	3
1045	2
1046	4
1047	1
1048	1
1049	2
1050	2
1051	3
1052	2
1053	2
1054	1
1055	2
1056	2
1057	1
1058	3
1059	2
1060	1
1061	3
1062	2
1063	2
1064	1
1065	4
1066	4
1067	1
1068	3
1069	1
1070	3
1071	2
1072	2
1073	1
1074	3
1075	2
1076	4
1077	1
1078	1
1079	1
1080	1
1081	3
1082	4
