group	x
1	4
2	2
3	4
4	2
5	1
6	4
7	2
8	4
9	4
10	3
11	3
12	4
13	4
14	4
15	2
16	1
17	4
18	3
19	4
20	2
21	4
22	4
23	1
24	4
25	3
26	4
27	4
28	4
29	2
30	4
31	1
32	2
33	3
34	4
35	2
36	1
37	4
38	4
39	4
40	1
41	1
42	4
43	2
44	4
45	4
46	2
47	4
48	2
49	4
50	1
51	4
52	3
53	2
54	2
55	3
56	4
57	1
58	4
59	4
60	2
61	4
62	1
63	2
64	4
65	2
66	3
67	3
68	4
69	4
70	4
71	3
72	4
73	1
74	2
75	4
76	4
77	3
78	4
79	2
80	3
81	1
82	4
83	4
84	2
85	4
86	3
87	4
88	2
89	4
90	2
91	2
92	4
93	4
94	4
95	4
96	2
97	1
98	2
99	4
100	4
101	2
102	4
103	1
104	4
105	2
106	3
107	2
108	4
109	4
110	3
111	3
112	1
113	2
114	4
115	4
116	4
117	3
118	4
119	2
120	2
121	4
122	3
123	4
124	4
125	2
126	4
127	1
128	3
129	1
130	4
131	4
132	2
133	3
134	3
135	4
136	4
137	4
138	4
139	1
140	4
141	4
142	1
143	3
144	4
145	2
146	4
147	3
148	4
149	4
150	3
151	2
152	4
153	4
154	4
155	4
156	4
157	3
158	4
159	4
160	2
161	2
162	3
163	1
164	4
165	2
166	4
167	4
168	4
169	4
170	4
171	4
172	4
173	4
174	2
175	4
176	4
177	4
178	3
179	3
180	4
181	4
182	4
183	1
184	4
185	3
186	3
187	4
188	4
189	4
190	4
191	4
192	3
193	3
194	4
195	4
196	2
197	4
198	2
199	4
200	2
201	1
202	1
203	1
204	4
205	1
206	4
207	2
208	4
209	4
210	4
211	4
212	4
213	2
214	4
215	4
216	1
217	2
218	2
219	4
220	1
221	4
222	2
223	4
224	4
225	4
226	1
227	4
228	4
229	4
230	2
231	4
232	2
233	2
234	1
235	3
236	4
237	4
238	4
239	1
240	4
241	3
242	2
243	3
244	1
245	1
246	2
247	1
248	4
249	1
250	2
251	2
252	1
253	4
254	1
255	2
256	2
257	4
258	4
259	1
260	4
261	3
262	4
263	4
264	2
265	4
266	1
267	2
268	4
269	4
270	4
271	2
272	4
273	2
274	1
275	4
276	1
277	1
278	1
279	2
280	1
281	4
282	4
283	4
284	2
285	4
286	2
287	1
288	4
289	2
290	4
291	2
292	2
293	4
294	3
295	4
296	3
297	4
298	4
299	4
300	4
301	4
302	4
303	1
304	2
305	2
306	4
307	4
308	4
309	4
310	4
311	4
312	4
313	2
314	4
315	4
316	4
317	4
318	1
319	3
320	4
321	4
322	1
323	4
324	2
325	4
326	2
327	1
328	4
329	2
330	4
331	4
332	3
333	3
334	4
335	4
336	4
337	2
338	1
339	4
340	3
341	4
342	2
343	4
344	4
345	1
346	4
347	3
348	4
349	4
350	4
351	2
352	4
353	1
354	2
355	3
356	4
357	2
358	1
359	4
360	4
361	4
362	1
363	1
364	4
365	2
366	4
367	4
368	2
369	4
370	2
371	4
372	1
373	4
374	3
375	2
376	2
377	3
378	4
379	1
380	4
381	4
382	2
383	4
384	1
385	2
386	4
387	2
388	3
389	3
390	4
391	4
392	4
393	3
394	4
395	1
396	2
397	4
398	4
399	3
400	4
401	2
402	3
403	1
404	4
405	4
406	2
407	4
408	3
409	4
410	2
411	4
412	2
413	2
414	4
415	4
416	4
417	4
418	2
419	1
420	2
421	4
422	4
423	2
424	4
425	1
426	4
427	2
428	3
