group	y	label
1	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
2	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
3	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
4	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
5	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
6	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
7	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
8	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
9	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
10	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
11	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
12	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
13	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
14	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
15	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
16	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
17	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
18	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
19	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
20	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
21	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
22	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
23	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
24	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
25	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
26	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
27	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
28	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
29	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
30	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
31	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
32	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
33	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
34	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
35	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
36	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
37	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
38	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
39	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
40	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
41	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
42	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
43	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
44	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
45	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
46	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
47	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
48	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
49	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
50	277.25	Free.and.Reduced.Lunch.Students..Public.School..median
