group	y	label
1	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
2	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
3	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
4	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
5	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
6	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
7	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
8	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
9	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
10	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
11	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
12	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
13	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
14	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
15	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
16	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
17	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
18	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
19	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
20	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
21	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
22	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
23	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
24	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
25	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
26	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
27	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
28	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
29	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
30	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
31	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
32	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
33	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
34	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
35	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
36	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
37	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
38	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
39	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
40	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
41	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
42	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
43	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
44	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
45	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
46	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
47	33.1145614035088	Full.Time.Equivalent..FTE..Teachers..Public.School..mean
