group	y	label
1	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
2	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
3	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
4	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
5	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
6	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
7	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
8	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
9	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
10	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
11	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
12	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
13	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
14	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
15	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
16	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
17	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
18	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
19	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
20	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
21	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
22	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
23	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
24	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
25	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
26	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
27	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
28	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
29	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
30	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
31	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
32	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
33	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
34	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
35	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
36	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
37	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
38	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
39	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
40	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
41	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
42	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
43	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
44	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
45	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
46	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
47	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
48	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
49	2.5	IC_Develop.timelines.and.expectations.aligning.imp...
