group	y	label
1	7.34	Pupil.Teacher.Ratio..Public.School..min
2	7.34	Pupil.Teacher.Ratio..Public.School..min
3	7.34	Pupil.Teacher.Ratio..Public.School..min
4	7.34	Pupil.Teacher.Ratio..Public.School..min
5	7.34	Pupil.Teacher.Ratio..Public.School..min
6	7.34	Pupil.Teacher.Ratio..Public.School..min
7	7.34	Pupil.Teacher.Ratio..Public.School..min
8	7.34	Pupil.Teacher.Ratio..Public.School..min
9	7.34	Pupil.Teacher.Ratio..Public.School..min
10	7.34	Pupil.Teacher.Ratio..Public.School..min
11	7.34	Pupil.Teacher.Ratio..Public.School..min
12	7.34	Pupil.Teacher.Ratio..Public.School..min
13	7.34	Pupil.Teacher.Ratio..Public.School..min
14	7.34	Pupil.Teacher.Ratio..Public.School..min
15	7.34	Pupil.Teacher.Ratio..Public.School..min
16	7.34	Pupil.Teacher.Ratio..Public.School..min
17	7.34	Pupil.Teacher.Ratio..Public.School..min
18	7.34	Pupil.Teacher.Ratio..Public.School..min
19	7.34	Pupil.Teacher.Ratio..Public.School..min
20	7.34	Pupil.Teacher.Ratio..Public.School..min
21	7.34	Pupil.Teacher.Ratio..Public.School..min
22	7.34	Pupil.Teacher.Ratio..Public.School..min
23	7.34	Pupil.Teacher.Ratio..Public.School..min
24	7.34	Pupil.Teacher.Ratio..Public.School..min
25	7.34	Pupil.Teacher.Ratio..Public.School..min
26	7.34	Pupil.Teacher.Ratio..Public.School..min
27	7.34	Pupil.Teacher.Ratio..Public.School..min
28	7.34	Pupil.Teacher.Ratio..Public.School..min
29	7.34	Pupil.Teacher.Ratio..Public.School..min
30	7.34	Pupil.Teacher.Ratio..Public.School..min
31	7.34	Pupil.Teacher.Ratio..Public.School..min
32	7.34	Pupil.Teacher.Ratio..Public.School..min
33	7.34	Pupil.Teacher.Ratio..Public.School..min
34	7.34	Pupil.Teacher.Ratio..Public.School..min
35	7.34	Pupil.Teacher.Ratio..Public.School..min
36	7.34	Pupil.Teacher.Ratio..Public.School..min
37	7.34	Pupil.Teacher.Ratio..Public.School..min
38	7.34	Pupil.Teacher.Ratio..Public.School..min
39	7.34	Pupil.Teacher.Ratio..Public.School..min
40	7.34	Pupil.Teacher.Ratio..Public.School..min
41	7.34	Pupil.Teacher.Ratio..Public.School..min
42	7.34	Pupil.Teacher.Ratio..Public.School..min
43	7.34	Pupil.Teacher.Ratio..Public.School..min
44	7.34	Pupil.Teacher.Ratio..Public.School..min
45	7.34	Pupil.Teacher.Ratio..Public.School..min
46	7.34	Pupil.Teacher.Ratio..Public.School..min
47	7.34	Pupil.Teacher.Ratio..Public.School..min
