group	x	y
1	0.340839569320281	0.979432511832565
2	0.259274515940083	0.812719309421049
3	0.303059097708513	0.866825903796901
4	0.0497323778901426	0.603029761753444
5	0.043233318656545	0.365807366718848
6	0.000446853712201122	-0.0182757996954024
7	0.14725253711558	0.564734276882891
8	0.00766559055075049	1.02768237052485
9	0.536293393671513	0.513158121742308
10	-0.0304259038716555	0.813935635946691
11	0.577878661379218	0.808891229834408
12	0.570901273978955	0.945657154386458
13	0.461210998844888	0.994971323218197
14	0.3495988376004	0.871879346476247
15	-0.0333805480971932	1.00826871441677
16	-0.0213440186716616	1.01864633452147
17	0.197862168420106	1.02599094681442
18	0.508473558314145	0.747484479751438
19	0.234132970273495	0.971593414992094
20	0.504152793698013	0.960523748341948
21	0.0183005921170116	0.862015106193721
22	0.971123927459121	0.993904998078942
23	0.486907853838056	0.242343730982393
24	0.745681404713541	0.777278301753104
25	0.452889506936606	0.97191465139389
26	-0.0222600691765547	0.314775707864513
27	-0.0134285346977413	0.111905514544674
28	0.473123057279736	0.509761284701526
29	0.610948218163103	0.845974676012993
30	0.286581115424633	0.538979313839227
31	-0.0136293315514922	1.01703133294359
32	0.138292978337656	0.677138719415913
33	0.255877494184922	0.644292851922412
34	-0.0358950835466385	0.522270177062601
35	0.715228232971646	0.300696485575966
36	0.377307134323886	0.320550414228013
37	0.258482584003359	0.718221066407859
38	0.304596742031475	0.461896181399511
39	-0.0101237419061363	0.986565519422293
40	0.538284283466637	0.62718932154278
41	0.285356244463474	0.438388179950416
42	0.303593852091581	0.471666817907244
43	0.0129438220523298	0.511663665454835
44	0.210436824113131	0.424020154960454
45	0.489988759029657	0.549373010560457
46	0.100699039111761	0.626013815045695
47	0.311778489661149	0.756589777085252
48	0.253657706914735	0.591534992299441
49	0.185844809191508	1.03560161296278
50	0.218164105813663	0.53285575874293
51	0.861773882274413	0.258630734367503
52	0.0388023357838392	0.961934356763959
53	0.195341192006387	0.0952283282307061
54	0.496754424665123	0.283527909833938
55	0.217391102349474	0.496384958435027
56	0.357977510144313	0.496623790562153
57	0.444793548573341	0.653791280223855
58	0.203018719429771	0.621333337494482
59	0.467511984035373	0.510681822430342
60	0.757686873693019	0.964779801797122
61	-0.0179163743183017	1.01716644307598
62	0.282315756823701	0.276634909531741
63	0.302643302245502	0.394500593376603
64	0.237779154870659	0.734110357817262
65	0.313417858933764	0.404850665879037
66	0.404689672831446	0.0785344862379134
67	0.634400446588795	0.631232436398665
68	0.259819432427841	0.408363942046251
69	0.508314482362613	0.470952070725753
70	1.01282977862284	0.188556749789665
71	0.00115717770531774	0.660238320237647
72	0.412019647285342	0.965856509543955
73	0.798332747345169	0.135012681844334
74	0.368185835642119	0.963057815432549
75	0.153380510176399	0.698835341571165
76	0.107262836918235	0.899893352147192
77	-0.00759923234581947	1.02120404841378
78	-0.00895384388044477	0.987026397697628
79	0.638206909481922	0.78954651478462
80	0.603546600214073	0.751791232414544
81	0.705341298205475	0.28348770581489
82	0.388920557514897	0.75334499307509
83	0.00761108780279756	0.7977065570073
84	0.597549305132068	0.130465503188259
85	0.198424546762059	0.146757694951126
86	0.187722367578271	0.184421882026575
87	0.109219780788954	0.16011397846156
88	0.0112956256605685	0.483333068490028
89	0.601032131637501	0.62043118390419
90	0.21571964733193	0.195455412174411
91	0.0923361127823591	0.287186440918595
92	0.00997509768232704	0.661193740336846
93	0.0270328147523105	0.814438135882633
94	-0.00886967517435551	1.01425385097042
95	0.502063823789358	0.491337540149689
96	0.536889661625028	0.986486043203622
97	0.0395760496892035	-0.023958183452487
98	0.284629616842351	0.766094688146629
99	0.204333463927938	0.282698196505921
100	0.21814790263772	0.419022178724408
101	0.97189529132098	0.960919047221541
102	0.104839046951383	0.698602748978883
103	0.737001656647772	0.912505629329632
104	-0.0260340724512935	0.500498147886246
105	0.161480420343578	0.572490124590695
106	0.0195948634855449	0.541169275037412
107	-0.00802136646583677	0.0273438282683492
108	-0.00192746140062809	1.03135568352416
109	0.00765547508373857	0.762744447123259
110	-0.0133345828205347	1.03410441901535
111	0.461055908203125	0.534705889280885
112	0.186066436564307	0.842009196093549
113	0.227951973883642	0.773260647838728
114	0.00626328226178885	0.526673743780702
115	0.154434142208525	0.842303840180061
116	0.0335481574013829	1.01758332245052
117	0.0196022569201887	0.576144830664111
118	0.150526491856824	0.82410853592058
119	0.299339926627775	0.998168489169329
120	0.00523466734215617	0.00585282441228628
121	0.0102131438627839	0.638109597358853
122	-0.00153708195313811	0.2173537511006
123	0.328383948852618	0.768496024941819
124	0.323254245016724	1.03526375062764
125	0.0820765436813235	0.678993203099817
126	-0.0288806155882776	0.723200599763256
127	0.175346599761397	0.626142298225313
128	0.583901490611447	0.756157290513881
129	0.0340897462703288	0.501006768122315
130	0.248872583836995	0.711064810592004
